product,strength,weight_capacity_kg,biodegradability_score,co2_emission_score,recyclability_percent,material_cost_inr,category_Construction,category_Cosmetics,category_Electronics,category_Food Packaging,category_Furniture,category_Healthcare,category_Home Appliances,category_Textiles,category_Toys,material_type_Bamboo Fiber,material_type_Bioplastic,material_type_Cornstarch Polymer,material_type_Molded Pulp,material_type_PLA Plastic,material_type_Palm Leaf,material_type_Paperboard,material_type_Recycled Plastic,material_type_Seaweed Packaging,CO2_Impact_Index,Cost_Efficiency_Index,Material_Suitability_Score
Smartphone Box,1.0,0.8583673469387755,0.5833333333333334,0.6857142857142857,0.49999999999999994,0.2798076923076923,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.18333333333333335,5.175846051758461,1.883597352942504
Accessory Kit,0.5,0.5620408163265306,0.0,0.6714285714285715,0.7999999999999998,0.6255769230769231,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2.045385779122541,0.7822279786347215
Educational Toy Box,0.5,0.8342857142857143,0.5666666666666668,0.2714285714285714,0.5571428571428572,0.05250000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.412857142857143,16.91428571428571,5.489714285714284
PVC Pipe Bundle,0.0,0.6061224489795918,0.01666666666666672,0.49999999999999994,0.857142857142857,0.6905769230769231,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00833333333333336,1.2234814321007017,0.5522144976574214
Toaster Box,0.5,0.8618367346938774,0.6,0.6000000000000001,0.7,0.036153846153846175,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.23999999999999994,25.999999999999986,8.154551020408158
Medicine Bottle,0.0,0.416734693877551,0.1166666666666667,0.4428571428571429,0.7142857142857142,0.3113461538461539,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.06500000000000002,2.2227921689322043,0.8178580588429266
Syringe Pack,0.5,0.1320408163265306,0.08333333333333337,0.4857142857142857,0.8714285714285714,0.3123076923076923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04285714285714287,4.255028980565974,1.3332637962106084
Vacuum Cleaner Pack,0.5,0.4206122448979591,0.6666666666666666,0.9571428571428571,0.9714285714285713,0.014230769230769241,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.028571428571428616,60.7256235827664,18.35529931972788
Puzzle Box,1.0,0.18959183673469385,0.01666666666666672,0.2571428571428571,0.1571428571428572,0.5490384615384615,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.01238095238095242,2.0698805838124725,0.6827941071165308
Hardware Tool Pack,1.0,0.543877551020408,0.30000000000000004,0.7571428571428571,0.24285714285714283,0.6055769230769231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07285714285714287,2.0190119159191324,0.7980096972247193
Garment Cover,0.5,0.8812244897959183,0.9,0.6000000000000001,0.7571428571428571,0.5844230769230769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.35999999999999993,2.1148957803762074,1.0428360810516377
Headphones Pack,1.0,0.13224489795918368,0.2833333333333333,0.3714285714285714,0.08571428571428569,0.2915384615384616,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.17809523809523808,3.6005830903790077,1.1910864917395527
Engine Oil Container,0.5,0.983469387755102,0.9500000000000001,0.5428571428571429,0.05714285714285716,0.2484615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4342857142857143,2.155612244897959,1.1154387755102038
Cement Bag,1.0,0.1640816326530612,0.35,0.35714285714285715,0.28571428571428575,0.6438461538461538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.22499999999999995,1.9663865546218489,0.7291404561824729
Sofa Protection Pack,1.0,0.07408163265306122,0.7500000000000001,0.08571428571428572,0.9857142857142855,0.2621153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6857142857142858,7.297324583543665,2.4857075791447323
Hardware Tool Pack,1.0,0.5293877551020407,0.4666666666666667,0.9000000000000001,0.5428571428571429,0.18192307692307697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.046666666666666606,8.038935012882908,2.589163497062151
Tyre Wrap,0.0,0.6393877551020407,0.5833333333333334,0.9285714285714286,0.3,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04166666666666665,0.9302325581395349,0.4875527606391393
Toaster Box,0.0,0.996734693877551,0.5166666666666667,0.9285714285714286,0.32857142857142857,0.37057692307692314,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.03690476190476189,0.8633508987222983,0.5727875825418596
Educational Toy Box,0.5,0.015510204081632655,1.0,0.9714285714285715,0.6428571428571428,0.44673076923076926,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.02857142857142847,2.502255639097744,0.7667583243823843
Smartphone Box,0.0,0.6459183673469386,0.01666666666666672,0.8428571428571427,0.6857142857142857,0.5517307692307692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.002619047619047629,1.220716975595442,0.5610382219303333
Face Cream Jar,0.5,0.316734693877551,0.43333333333333346,0.3,0.5571428571428572,0.626923076923077,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3033333333333334,1.6597653554175291,0.7142833481218573
Tile Box,0.0,0.9363265306122448,0.2666666666666667,0.15714285714285714,0.6285714285714286,0.6553846153846153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2247619047619048,0.94467382328654,0.6542048680743974
Headphones Pack,1.0,0.5661224489795917,0.16666666666666674,0.2857142857142857,0.7999999999999998,0.7346153846153847,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1190476190476191,2.417355371900826,0.9426623938831729
Tablet Blister,0.0,0.753673469387755,0.9333333333333335,0.3,0.9285714285714286,0.5480769230769231,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6533333333333334,1.6638771290735452,0.9865985128717234
Cement Bag,0.0,0.5442857142857143,0.7500000000000001,0.5285714285714285,0.07142857142857145,0.20288461538461539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3535714285714287,0.3355271647954576,0.40537243515292304
Takeaway Container,0.0,0.8383673469387753,0.4833333333333333,0.3142857142857143,0.3428571428571428,0.5651923076923078,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3314285714285714,0.5960739360939961,0.56290381348126
Wood Panel Wrap,0.5,0.5865306122448979,0.31666666666666665,0.1,0.49999999999999994,0.11865384615384617,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.285,7.772795216741404,2.6217977486958906
Camera Box,1.0,0.3930612244897959,0.01666666666666672,0.35714285714285715,0.8142857142857143,0.11538461538461542,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010714285714285747,14.469763365468882,4.463133091273318
Syringe Pack,0.5,0.2414285714285714,0.08333333333333337,0.6285714285714286,0.2571428571428572,0.2944230769230769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.030952380952380967,2.4871401498059744,0.830951568751316
Engine Oil Container,0.5,0.8993877551020407,0.4666666666666667,0.3,0.5285714285714285,0.21903846153846157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.32666666666666666,4.490824037423533,1.7477302044243386
Board Game Pack,1.0,0.48183673469387744,0.2833333333333333,0.3714285714285714,0.6428571428571428,0.09153846153846154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.17809523809523808,16.17965367965368,5.069685219542362
Paint Can,0.5,0.7091836734693877,0.5833333333333334,0.07142857142857142,0.5142857142857142,0.3167307692307692,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5416666666666667,3.1043470949297904,1.36072589718642
Medical Device Box,0.0,0.24836734693877552,0.2333333333333334,0.47142857142857136,0.8714285714285714,0.4592307692307692,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.12333333333333339,1.8571428571428572,0.6809863945578232
Fan Packaging,0.5,0.06204081632653061,0.033333333333333326,0.2285714285714286,0.10000000000000003,0.1801923076923077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.025714285714285707,3.154701718907988,0.9753084748560698
Car Spare Part Box,0.5,0.37877551020408157,0.7000000000000001,0.8142857142857143,0.6428571428571428,0.1182692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13,8.909830798886269,2.838581892727105
Power Bank Pack,1.0,0.7675510204081631,0.25,1.0,0.28571428571428575,0.23615384615384621,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,5.223214285714285,1.7972295918367343
Perfume Box,0.0,0.18122448979591838,1.0,0.6000000000000001,0.9714285714285713,0.05384615384615385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3999999999999999,15.215146299483647,4.77891123678387
Saree Box,0.0,0.29938775510204074,0.050000000000000044,0.42857142857142855,0.4142857142857143,0.05826923076923077,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.028571428571428595,6.068410462776661,1.9217680367921817
Towel Pack,1.0,0.5153061224489796,0.8333333333333334,0.8714285714285714,0.4857142857142857,0.28461538461538466,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.10714285714285714,5.042894442372249,1.7103173123035114
Toaster Box,0.0,0.08142857142857143,0.9166666666666666,0.08571428571428572,0.8428571428571427,0.28250000000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.838095238095238,2.8815628815628807,1.2241355311355309
Mixer Grinder Box,0.5,0.3448979591836734,0.8833333333333334,0.2857142857142857,0.9571428571428571,0.4600000000000001,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.630952380952381,3.1003039513677804,1.2859415255463886
Snack Pack,0.5,0.660204081632653,0.9,0.42857142857142855,0.7714285714285714,0.42057692307692307,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5142857142857142,2.9528488483379056,1.2896301647054533
Makeup Kit,0.0,0.03551020408163265,0.16666666666666674,0.3714285714285714,0.5857142857142856,0.46788461538461534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1047619047619048,1.2256395515952858,0.42024968860783746
Board Game Pack,0.0,0.15877551020408162,0.2833333333333333,0.057142857142857134,0.6285714285714286,0.6236538461538462,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.2671428571428571,0.9919791892477778,0.45208355269270073
Engine Oil Container,1.0,0.3222448979591836,0.25,0.2857142857142857,0.5999999999999999,0.661923076923077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.17857142857142858,2.381224957069261,0.8824695279371049
Board Game Pack,0.0,0.20775510204081632,0.30000000000000004,0.7857142857142856,0.9285714285714286,0.8011538461538461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.06428571428571433,1.1447537763327238,0.43146694922634776
Face Cream Jar,1.0,0.8677551020408163,0.0,0.6000000000000001,0.6285714285714286,0.43538461538461537,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3.6565507031828277,1.357291741567093
Face Cream Jar,0.5,0.2971428571428571,0.3833333333333334,0.35714285714285715,0.6714285714285713,0.2542307692307692,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.24642857142857147,4.433354127677272,1.5177205240174672
Makeup Kit,0.0,0.9108163265306122,0.9500000000000001,0.2142857142857143,0.4714285714285715,0.7832692307692307,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7464285714285714,0.5942857142857144,0.7501020408163266
Syringe Pack,0.0,0.20448979591836733,0.4833333333333333,0.2714285714285714,0.4142857142857143,0.7521153846153846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.35214285714285715,0.5435997260372734,0.36528399944383505
Sofa Protection Pack,0.5,0.8226530612244898,0.8333333333333334,0.3714285714285714,0.21428571428571425,0.20730769230769236,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5238095238095238,3.286978508217445,1.44241328035639
Tablet Blister,1.0,0.04551020408163266,0.85,0.2571428571428571,0.7714285714285714,0.6196153846153847,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6314285714285715,2.8135090322017624,1.110277199456447
Power Bank Pack,0.0,0.7742857142857141,0.9666666666666667,0.8857142857142857,0.7,0.21903846153846157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.11047619047619052,3.0562552476910154,1.1933527647834952
Lipstick Case,1.0,0.49530612244897954,0.3833333333333334,0.2,0.39999999999999997,0.19442307692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.30666666666666675,6.848541862652868,2.325821062197221
Accessory Kit,0.5,0.8975510204081631,0.13333333333333341,0.8,0.657142857142857,0.779423076923077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.026666666666666675,1.465808247781451,0.7196744471235508
First Aid Kit,1.0,0.43346938775510196,0.6833333333333335,0.12857142857142856,0.38571428571428573,0.35788461538461536,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5954761904761906,3.7667089836457324,1.4982439876107265
Toy Car Box,0.0,0.6214285714285713,0.25,0.9857142857142858,0.7999999999999998,0.269423076923077,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0035714285714285587,2.8630419821059863,1.0467697374889386
Toy Car Box,1.0,0.13224489795918368,0.2833333333333333,0.3714285714285714,0.08571428571428569,0.5026923076923078,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.17809523809523808,2.1176722752116595,0.7462132471893481
Saree Box,0.5,0.6510204081632652,0.13333333333333341,0.9142857142857144,0.7571428571428571,0.6811538461538462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.011428571428571425,1.8189045234120358,0.7455489080440189
Tyre Wrap,0.5,0.3259183673469387,0.15000000000000002,0.42857142857142855,0.4714285714285715,0.44115384615384623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08571428571428573,2.153209109730849,0.7780239574090505
First Aid Kit,0.0,0.8257142857142856,0.9166666666666666,0.8428571428571427,0.3,0.09326923076923077,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.14404761904761915,2.905027932960894,1.1768417132216014
Saree Box,0.0,0.5108163265306122,0.5499999999999999,0.4857142857142857,0.5714285714285714,0.355576923076923,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.2828571428571428,1.563087097016608,0.7353138842070231
Snack Pack,0.5,0.2073469387755102,0.21666666666666667,0.9428571428571428,0.14285714285714285,0.6498076923076923,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.012380952380952385,0.974309863846442,0.3594494217389666
Cabinet Box,0.0,0.8177551020408163,0.050000000000000044,0.4142857142857143,0.8857142857142857,0.03307692307692309,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.029285714285714307,20.56122448979591,6.425408163265304
Medicine Bottle,0.0,0.1740816326530612,0.6,0.45714285714285713,0.7,0.4938461538461538,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.32571428571428573,1.3893129770992365,0.5993040972114035
Hardware Tool Pack,1.0,0.07224489795918367,0.8833333333333334,0.8,0.4142857142857143,0.5276923076923077,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.17666666666666664,2.6302881667688536,0.8814265860850777
Snack Pack,0.0,0.9726530612244896,0.9333333333333335,0.15714285714285714,0.2714285714285714,0.135,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7866666666666667,1.8719211822660096,1.1680389397138164
Iron Box,1.0,0.3691836734693877,0.4833333333333333,0.17142857142857143,0.2714285714285714,0.07019230769230769,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.40047619047619043,15.854744775608085,5.027369010913717
Mixer Grinder Box,1.0,0.21183673469387757,0.6333333333333334,0.9857142857142858,0.6714285714285713,0.0296153846153846,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.009047619047619016,42.19140083217754,12.724590317680471
Car Spare Part Box,0.0,0.10734693877551019,0.30000000000000004,0.47142857142857136,0.6857142857142857,0.3021153846153847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15857142857142864,2.1969897016107733,0.7547295635444565
Sofa Protection Pack,0.0,0.7059183673469388,0.7999999999999999,0.5285714285714285,0.10000000000000003,0.45115384615384624,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.37714285714285717,0.2168473728106756,0.4276868649044272
Takeaway Container,1.0,0.9802040816326529,0.41666666666666663,0.8,0.2571428571428572,0.7013461538461538,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0833333333333333,1.7672730081489205,0.8575764602678053
Puzzle Box,0.0,0.9930612244897958,1.0,0.2142857142857143,0.6285714285714286,0.36269230769230765,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7857142857142857,1.6865693645879405,1.1181748910090352
Tablet Blister,0.0,0.440204081632653,0.31666666666666665,1.0,0.5857142857142856,0.06634615384615383,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,7.671824397265204,2.433608543669357
Cement Bag,0.0,0.5853061224489795,0.18333333333333335,0.3142857142857143,0.28571428571428575,0.24750000000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12571428571428572,1.1095700416088765,0.558748563503071
Shirt Packaging,0.5,0.790204081632653,0.45000000000000007,0.5571428571428572,0.8714285714285714,0.8357692307692308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.19928571428571432,1.621516273630871,0.8032303922933428
Laptop Box,0.5,0.24775510204081633,0.31666666666666665,0.5857142857142856,0.9142857142857141,0.4242307692307692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13119047619047622,3.256991016069847,1.1039000259093894
Towel Pack,0.0,0.7281632653061224,0.41666666666666663,0.47142857142857136,0.49999999999999994,0.5153846153846153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.22023809523809526,0.9516837481698389,0.5920493421380265
Lipstick Case,0.5,0.4557142857142856,0.43333333333333346,0.04285714285714287,0.3428571428571428,0.07038461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.41476190476190483,10.485304169514697,3.448210298473456
Towel Pack,0.0,0.6575510204081632,0.3833333333333334,0.6857142857142857,0.24285714285714283,0.31884615384615383,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.1204761904761905,0.7385129490392648,0.4670096670247046
Tile Box,0.0,0.16244897959183674,0.4666666666666667,0.45714285714285713,0.3714285714285714,0.5280769230769231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25333333333333335,0.6902889819258653,0.35715472178864394
Power Bank Pack,1.0,0.5983673469387755,0.06666666666666665,0.8,0.8999999999999999,0.4126923076923077,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.013333333333333327,4.494995450409463,1.5333421725378047
Cement Bag,0.0,0.42346938775510196,0.4,0.3714285714285714,0.5428571428571429,0.3038461538461539,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25142857142857145,1.7296918767507004,0.7465198079231694
Snack Pack,0.0,0.16693877551020406,0.4,0.7571428571428571,0.6142857142857143,0.633846153846154,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09714285714285716,0.9540877282812765,0.37516509399458703
Takeaway Container,1.0,0.8561224489795918,0.4,0.4428571428571429,0.1571428571428572,0.17788461538461542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22285714285714286,6.158795145489106,2.193618135483466
Engine Oil Container,1.0,0.933469387755102,0.9,0.2571428571428571,0.0,0.5521153846153847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6685714285714286,1.778994184057475,1.0811676429723445
Accessory Kit,1.0,0.5483673469387754,0.8166666666666668,0.5428571428571429,0.5714285714285714,0.7769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3733333333333333,1.9969278033794162,0.9129218784287908
Fan Packaging,0.5,0.5830612244897958,0.41666666666666663,0.8285714285714285,0.2714285714285714,0.3976923076923077,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.07142857142857145,1.8921832884097034,0.7711447824412784
Syringe Pack,0.0,0.010204081632653062,0.25,0.9285714285714286,0.9571428571428571,0.6723076923076924,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.01785714285714285,1.402802383636656,0.4310447967236498
Tile Box,0.0,0.022857142857142857,0.08333333333333337,0.5857142857142856,0.31428571428571433,0.2932692307692308,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03452380952380955,1.0363257541443973,0.33156439290998585
Vacuum Cleaner Pack,1.0,0.5706122448979591,0.6666666666666666,0.4142857142857143,0.6142857142857143,0.4228846153846154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.3904761904761904,3.729136256901694,1.4461150267303722
Battery Pack,0.5,0.7734693877551019,0.5000000000000001,0.5285714285714285,0.9571428571428571,0.07346153846153847,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.23571428571428582,17.458854509545752,5.56398288347597
Syringe Pack,1.0,0.9732653061224489,0.18333333333333335,0.7857142857142856,0.4428571428571429,0.3125,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.03928571428571431,4.473975636766334,1.6498865685809208
Lipstick Case,0.5,0.3818367346938775,0.9333333333333335,0.7714285714285714,0.7,0.5051923076923078,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.21333333333333343,2.329227323628219,0.8986525508299622
Iron Box,0.5,0.8348979591836733,0.1166666666666667,0.9000000000000001,0.4142857142857143,0.2605769230769231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.011666666666666653,3.3790232510914815,1.2688430297492128
Toy Car Box,1.0,0.8844897959183673,0.2833333333333333,0.2142857142857143,1.0,0.7307692307692308,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.2226190476190476,2.6998961578400826,1.1643634051751541
Medical Device Box,0.0,0.24224489795918366,0.6,0.7428571428571429,0.17142857142857143,0.8980769230769231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.15428571428571428,0.1887819931021964,0.19102235303269974
Toy Car Box,1.0,0.48306122448979594,0.9,0.17142857142857143,0.28571428571428575,0.6267307692307693,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7457142857142857,2.019243215256504,1.0489770462096042
Accessory Kit,0.0,0.8583673469387755,0.08333333333333337,0.9142857142857144,0.4428571428571429,0.6690384615384616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007142857142857139,0.6521827082574746,0.45602215941601787
Table Wrap,1.0,0.08673469387755102,0.7833333333333333,0.8285714285714285,0.8142857142857143,0.7655769230769232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13428571428571434,2.33927243101555,0.781516423182216
Board Game Pack,0.0,0.687142857142857,0.8166666666666668,0.5428571428571429,0.7714285714285714,0.2526923076923077,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.3733333333333333,2.936624137209788,1.236463431639127
Wood Panel Wrap,0.5,0.5557142857142856,0.09999999999999998,0.8857142857142857,0.7142857142857142,0.1857692307692308,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.01142857142857143,6.202638226213863,2.032077182149873
Medicine Bottle,0.0,0.9120408163265304,0.15000000000000002,0.7714285714285714,0.5142857142857142,0.5813461538461538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0342857142857143,0.8696864111498257,0.5482324539571926
Medicine Bottle,0.5,0.18183673469387754,0.16666666666666674,0.38571428571428573,0.7571428571428571,0.7846153846153846,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.10238095238095243,1.5820771677499654,0.5701265516855338
Board Game Pack,0.5,0.7359183673469387,0.13333333333333341,0.6142857142857143,0.49999999999999994,0.4111538461538462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.051428571428571455,2.374429223744292,0.9536757058987978
Beverage Bottle,1.0,0.3920408163265306,0.85,0.8142857142857143,0.2571428571428572,0.42538461538461547,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15785714285714286,2.8874305906108018,1.046984279224057
Perfume Box,0.5,0.7651020408163265,0.2333333333333334,0.2571428571428571,0.45714285714285713,0.24961538461538463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1733333333333334,3.6867724867724863,1.404895691609977
Laptop Box,0.0,0.6653061224489796,0.9333333333333335,0.47142857142857136,1.0,0.5269230769230769,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4933333333333335,1.8624641833810887,0.9556644250823538
Cabinet Box,1.0,0.006734693877551021,0.5499999999999999,0.39999999999999997,0.7428571428571429,0.4080769230769231,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,4.1687475358128525,1.384644668907121
Medicine Bottle,0.0,0.506938775510204,0.8833333333333334,0.0,0.5999999999999999,0.5865384615384616,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8833333333333334,1.0058027079303673,0.8071557783655048
Beverage Bottle,0.5,0.8324489795918366,0.21666666666666667,0.9714285714285715,0.07142857142857145,0.5669230769230769,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.006190476190476169,0.9904761904761905,0.5493537414965985
Headphones Pack,1.0,0.13653061224489796,0.9500000000000001,0.9571428571428571,0.8142857142857143,0.5417307692307693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040714285714285786,3.288353333665288,1.04375089805877
Towel Pack,0.0,0.06,0.35,0.2857142857142857,0.4857142857142857,0.36596153846153845,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.25,1.2919254658385093,0.5055776397515528
Snack Pack,0.5,0.5785714285714285,0.8333333333333334,0.8285714285714285,0.9857142857142855,0.7015384615384616,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1428571428571429,2.0880308880308878,0.8571235521235521
Car Spare Part Box,0.5,0.6714285714285714,0.8833333333333334,0.6428571428571428,0.4857142857142857,0.8986538461538461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3154761904761906,1.0848072562358277,0.653061224489796
Beverage Bottle,1.0,0.13653061224489796,0.9500000000000001,0.9571428571428571,0.8142857142857143,0.544423076923077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040714285714285786,3.2723849165056236,1.0389603729108707
Garment Cover,1.0,0.4430612244897959,0.9666666666666667,0.4142857142857143,0.12857142857142861,0.3153846153846154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5661904761904761,3.4684228301249576,1.3999214068606165
